reservation_id,hotel_id,guest_ref,nationality_iso2,adults,children,rooms,nights,room_nights,arrival_date,departure_date,status,rate_code
RES-2026Q1-00686,MZN-DXB-001,g_bc7076ef9af4fb55,FR,2,0,1,4,4,2026-02-25,2026-03-01,CHECKED_OUT,CORP
RES-2026Q1-00704,MZN-DXB-001,g_22acc424fb1c1ca0,FR,2,3,1,3,3,2026-02-25,2026-02-28,CHECKED_OUT,BAR
RES-2026Q1-00744,MZN-DXB-001,g_d804bb87cee2379a,FR,2,0,1,2,2,2026-02-25,2026-02-27,CHECKED_OUT,OTA
RES-2026Q1-01075,MZN-DXB-001,g_752675532466400c,FR,2,0,1,1,1,2026-02-25,2026-02-26,CHECKED_OUT,BAR
RES-2026Q1-01080,MZN-DXB-001,g_4e0c930a15402ccd,IN,2,2,1,7,7,2026-02-25,2026-03-04,CHECKED_OUT,BAR
RES-2026Q1-01174,MZN-DXB-001,g_809aaac1044c58f9,CH,1,0,1,2,2,2026-02-25,2026-02-27,CHECKED_OUT,OTA
RES-2026Q1-00026,MZN-DXB-001,g_198dbe605bde61f1,CZ,2,0,1,3,3,2026-02-26,2026-03-01,CHECKED_OUT,CORP
RES-2026Q1-00027,MZN-DXB-001,g_c9cd7445f860769d,PH,2,0,2,4,8,2026-02-26,2026-03-02,CHECKED_OUT,GROUP
RES-2026Q1-00028,MZN-DXB-001,g_154afa1d007ff477,GB,2,2,1,6,6,2026-02-26,2026-03-04,CHECKED_OUT,OTA
RES-2026Q1-00029,MZN-DXB-001,g_aae1bfc6a688c00d,IN,1,0,2,9,18,2026-02-26,2026-03-07,CHECKED_OUT,BAR
RES-2026Q1-00221,MZN-DXB-001,g_d4037a51d80dad62,SA,2,0,1,2,2,2026-02-26,2026-02-28,CHECKED_OUT,OTA
RES-2026Q1-00246,MZN-DXB-001,g_1bcfb5782e12c937,DE,1,0,1,2,2,2026-02-26,2026-02-28,CHECKED_OUT,CORP
RES-2026Q1-00297,MZN-DXB-001,g_e5ad22fd466201af,US,2,0,1,4,4,2026-02-26,2026-03-02,CANCELLED,OTA
RES-2026Q1-00434,MZN-DXB-001,g_301df8729918f48c,DE,2,0,1,3,3,2026-02-26,2026-03-01,CHECKED_OUT,BAR
RES-2026Q1-00617,MZN-DXB-001,g_ca330e6c4e712334,CN,1,1,1,7,7,2026-02-26,2026-03-05,CHECKED_OUT,HOUSE
RES-2026Q1-00684,MZN-DXB-001,g_f92197ffabe1c298,IN,1,0,1,6,6,2026-02-26,2026-03-04,CANCELLED,OTA
RES-2026Q1-00715,MZN-DXB-001,g_1cb32c35363d5d79,KZ,2,0,1,3,3,2026-02-26,2026-03-01,NO_SHOW,BAR
RES-2026Q1-01133,MZN-DXB-001,g_cc2c464e808e4d5c,DE,2,0,1,1,1,2026-02-26,2026-02-27,CHECKED_OUT,CORP
RES-2026Q1-00030,MZN-DXB-001,g_aeceddfa4c1b9074,CN,2,0,1,2,2,2026-02-27,2026-03-01,CHECKED_OUT,GROUP
RES-2026Q1-00031,MZN-DXB-001,g_c346424401810e22,IN,2,0,1,3,3,2026-02-27,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-00032,MZN-DXB-001,g_63f041bd9c5d3853,DE,2,0,1,5,5,2026-02-27,2026-03-04,CHECKED_OUT,CORP
RES-2026Q1-00033,MZN-DXB-001,g_4e0d3ff8baaa25df,EG,1,2,1,8,8,2026-02-27,2026-03-07,CHECKED_OUT,BAR
RES-2026Q1-00111,MZN-DXB-001,g_5c4fc62569f3560c,JP,4,2,1,12,12,2026-02-27,2026-03-11,CHECKED_OUT,COMP
RES-2026Q1-00181,MZN-DXB-001,g_537bf19ad2d08b48,PK,3,0,2,7,14,2026-02-27,2026-03-06,CHECKED_OUT,GROUP
RES-2026Q1-00300,MZN-DXB-001,g_4ded6eb176ae862f,CH,2,0,1,4,4,2026-02-27,2026-03-03,CHECKED_OUT,BAR
RES-2026Q1-00359,MZN-DXB-001,g_8ecb3832d006ff22,RU,2,0,1,2,2,2026-02-27,2026-03-01,CHECKED_OUT,OTA
RES-2026Q1-00410,MZN-DXB-001,g_2f93d9ecfe80c4f5,IN,2,3,1,4,4,2026-02-27,2026-03-03,CANCELLED,BAR
RES-2026Q1-00625,MZN-DXB-001,g_6c6c987b75ca3280,GB,2,0,1,3,3,2026-02-27,2026-03-02,CHECKED_OUT,BAR
RES-2026Q1-00667,MZN-DXB-001,g_d504b49fdbd9092c,CN,1,0,1,4,4,2026-02-27,2026-03-03,CHECKED_OUT,CORP
RES-2026Q1-00730,MZN-DXB-001,g_4dfc5c918ba8ecd7,CH,2,0,1,2,2,2026-02-27,2026-03-01,CHECKED_OUT,BAR
RES-2026Q1-00874,MZN-DXB-001,g_4b9bf1018e74c8fc,RU,2,1,1,4,4,2026-02-27,2026-03-03,CHECKED_OUT,BAR
RES-2026Q1-00916,MZN-DXB-001,g_3dcfdd11767869bf,SA,2,0,1,6,6,2026-02-27,2026-03-05,CHECKED_OUT,OTA
RES-2026Q1-01048,MZN-DXB-001,g_7f620d2e157d97cd,US,2,0,2,3,6,2026-02-27,2026-03-02,CHECKED_OUT,BAR
RES-2026Q1-01049,MZN-DXB-001,g_e2df21c1c5b5c96a,DE,2,2,1,3,3,2026-02-27,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-00034,MZN-DXB-001,g_99aa681d622f1f8b,DE,2,0,1,1,1,2026-02-28,2026-03-01,CHECKED_OUT,BAR
RES-2026Q1-00035,MZN-DXB-001,g_6336bb67f614fb55,PL,1,1,1,2,2,2026-02-28,2026-03-02,CHECKED_OUT,BAR
RES-2026Q1-00036,MZN-DXB-001,g_06e03db18d81e349,IT,2,0,1,4,4,2026-02-28,2026-03-04,CHECKED_OUT,OTA
RES-2026Q1-00037,MZN-DXB-001,g_ae41d7af8bf3e888,CN,2,2,1,7,7,2026-02-28,2026-03-07,CHECKED_OUT,OTA
RES-2026Q1-00038,MZN-DXB-001,g_c26b1d2afbbf1474,EG,2,0,1,13,13,2026-02-28,2026-03-13,CHECKED_OUT,BAR
RES-2026Q1-00083,MZN-DXB-001,g_98c4c4dd2a22f66b,GB,1,0,1,0,0,2026-02-28,2026-02-28,CHECKED_OUT,CORP
RES-2026Q1-00243,MZN-DXB-001,g_f68c0583821fa8fa,NL,2,0,1,1,1,2026-02-28,2026-03-01,CHECKED_OUT,GROUP
RES-2026Q1-00306,MZN-DXB-001,g_9a1e708f672812fa,KZ,2,1,1,8,8,2026-02-28,2026-03-08,CHECKED_OUT,GROUP
RES-2026Q1-00383,MZN-DXB-001,g_d2d679670798b113,FR,2,0,1,3,3,2026-02-28,2026-03-03,CHECKED_OUT,GOV
RES-2026Q1-00486,MZN-DXB-001,g_b69096adfe5e06b0,FR,2,0,1,4,4,2026-02-28,2026-03-04,CHECKED_OUT,BAR
RES-2026Q1-00554,MZN-DXB-001,g_10a9f9a2f34de1fc,SA,1,0,2,1,2,2026-02-28,2026-03-01,CHECKED_OUT,COMP
RES-2026Q1-00897,MZN-DXB-001,g_816d8e798baf97c8,JP,2,0,1,4,4,2026-02-28,2026-03-04,CHECKED_OUT,BAR
RES-2026Q1-00942,MZN-DXB-001,g_f1258c06d76261a6,SA,1,0,1,4,4,2026-02-28,2026-03-04,CHECKED_OUT,OTA
RES-2026Q1-01066,MZN-DXB-001,g_ef7e98163582046b,SA,2,0,1,1,1,2026-02-28,2026-03-01,CHECKED_OUT,BAR
RES-2026Q1-01132,MZN-DXB-001,g_a9dd7a694374524d,IN,2,0,1,2,2,2026-02-28,2026-03-02,CHECKED_OUT,BAR
RES-2026Q1-01143,MZN-DXB-001,g_906fa7851d75f681,US,2,2,1,8,8,2026-02-28,2026-03-08,CHECKED_OUT,BAR
RES-2026Q1-01160,MZN-DXB-001,g_6d5aecdaa68c6b96,PK,3,2,1,1,1,2026-02-28,2026-03-01,CANCELLED,BAR
RES-2026Q1-00089,MZN-DXB-001,g_6f7f8da9e7b3a44d,IS,1,0,1,5,5,2026-03-01,2026-03-06,CHECKED_OUT,HOUSE
RES-2026Q1-00112,MZN-DXB-001,g_de39605f385888ea,GB,2,0,2,6,12,2026-03-01,2026-03-07,CHECKED_OUT,COMP
RES-2026Q1-00216,MZN-DXB-001,g_47ffb972809a62ac,CN,1,0,1,21,21,2026-03-01,2026-03-22,CHECKED_OUT,BAR
RES-2026Q1-00247,MZN-DXB-001,g_bd090532e26bc6fc,CH,2,0,1,1,1,2026-03-01,2026-03-02,CANCELLED,BAR
RES-2026Q1-00313,MZN-DXB-001,g_aa30c86d585669ef,PH,4,0,4,3,12,2026-03-01,2026-03-04,CANCELLED,BAR
RES-2026Q1-00356,MZN-DXB-001,g_f606b09964dd2ebc,JP,1,0,1,3,3,2026-03-01,2026-03-04,CHECKED_OUT,CORP
RES-2026Q1-00415,MZN-DXB-001,g_440c0f29c063d4b0,SA,1,0,1,3,3,2026-03-01,2026-03-04,CHECKED_OUT,OTA
RES-2026Q1-00440,MZN-DXB-001,g_fb681c1cb508d5ca,GB,2,0,1,1,1,2026-03-01,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-00653,MZN-DXB-001,g_3aa77f6b7da6879f,SA,3,0,1,9,9,2026-03-01,2026-03-10,CHECKED_OUT,GOV
RES-2026Q1-00670,MZN-DXB-001,g_a47aa4f0b2cfdc8c,JP,1,0,1,6,6,2026-03-01,2026-03-07,CHECKED_OUT,CORP
RES-2026Q1-00759,MZN-DXB-001,g_f099d40bdc1a3437,IT,2,1,2,4,8,2026-03-01,2026-03-05,CANCELLED,CORP
RES-2026Q1-00806,MZN-DXB-001,g_46584b1c3db253d6,RU,2,0,1,1,1,2026-03-01,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-00812,MZN-DXB-001,g_001d13745d0aeb2f,GB,2,2,1,1,1,2026-03-01,2026-03-02,CHECKED_OUT,OTA
RES-2026Q1-00823,MZN-DXB-001,g_993761e982650dc8,DE,3,3,1,1,1,2026-03-01,2026-03-02,NO_SHOW,BAR
RES-2026Q1-00898,MZN-DXB-001,g_a2350205f383e80f,KR,1,0,2,1,2,2026-03-01,2026-03-02,CANCELLED,BAR
RES-2026Q1-00966,MZN-DXB-001,g_2d1b179e89761e16,GB,4,1,1,4,4,2026-03-01,2026-03-05,NO_SHOW,GOV
RES-2026Q1-00997,MZN-DXB-001,g_280b32b5d79ad763,SA,2,0,1,5,5,2026-03-01,2026-03-06,CHECKED_OUT,HOUSE
RES-2026Q1-01096,MZN-DXB-001,g_b05182ebdb7f9124,RU,2,0,1,2,2,2026-03-01,2026-03-03,CHECKED_OUT,GROUP
RES-2026Q1-01147,MZN-DXB-001,g_afda6b2b1bd94087,GB,2,3,1,7,7,2026-03-01,2026-03-08,CHECKED_OUT,OTA
RES-2026Q1-01166,MZN-DXB-001,g_7cc6a7e2df8b8bbe,GB,3,0,1,3,3,2026-03-01,2026-03-04,CHECKED_OUT,BAR
RES-2026Q1-00167,MZN-DXB-001,g_66bd0284c6966862,GB,1,0,1,8,8,2026-03-02,2026-03-10,CHECKED_OUT,GROUP
RES-2026Q1-00169,MZN-DXB-001,g_333f394a1c7cb5af,SA,2,3,1,2,2,2026-03-02,2026-03-04,CHECKED_OUT,OTA
RES-2026Q1-00194,MZN-DXB-001,g_afa1865b343390df,CH,2,2,1,8,8,2026-03-02,2026-03-10,CHECKED_OUT,BAR
RES-2026Q1-00325,MZN-DXB-001,g_7e688a4c7fdd17a9,RU,2,2,1,4,4,2026-03-02,2026-03-06,CHECKED_OUT,OTA
RES-2026Q1-00870,MZN-DXB-001,g_1e231ad17e282d29,PK,2,1,1,12,12,2026-03-02,2026-03-14,CANCELLED,BAR
RES-2026Q1-00086,MZN-DXB-001,g_1ec27fa2d2858956,PK,3,3,1,0,0,2026-03-03,2026-03-03,CHECKED_OUT,BAR
RES-2026Q1-00152,MZN-DXB-001,g_01999a9e7a2d719d,RU,2,0,1,6,6,2026-03-03,2026-03-09,CHECKED_OUT,OTA
RES-2026Q1-00541,MZN-DXB-001,g_7d7c7c5317252d20,GB,4,0,1,2,2,2026-03-03,2026-03-05,CHECKED_OUT,CORP
RES-2026Q1-00608,MZN-DXB-001,g_1274194ffd8ad119,IN,1,1,1,12,12,2026-03-03,2026-03-15,CHECKED_OUT,BAR
RES-2026Q1-00643,MZN-DXB-001,g_eef7f5e035964480,EG,2,0,1,8,8,2026-03-03,2026-03-11,NO_SHOW,OTA
RES-2026Q1-00672,MZN-DXB-001,g_f0ef469580bc8086,PK,2,0,1,3,3,2026-03-03,2026-03-06,CANCELLED,OTA
RES-2026Q1-00772,MZN-DXB-001,g_9acac1e31bbf6e4f,GB,3,1,2,2,4,2026-03-03,2026-03-05,CHECKED_OUT,GOV
RES-2026Q1-00949,MZN-DXB-001,g_fb40f226688d11c2,GB,1,0,1,2,2,2026-03-03,2026-03-05,NO_SHOW,BAR
RES-2026Q1-01062,MZN-DXB-001,g_55e5545db27458d5,CN,2,1,1,2,2,2026-03-03,2026-03-05,CHECKED_OUT,BAR
RES-2026Q1-01141,MZN-DXB-001,g_37c72a1a6d8bcf7b,PH,1,0,1,7,7,2026-03-03,2026-03-10,CHECKED_OUT,OTA
RES-2026Q1-00149,MZN-DXB-001,g_8e20fba19671fc91,KZ,1,0,2,3,6,2026-03-04,2026-03-07,NO_SHOW,BAR
RES-2026Q1-00185,MZN-DXB-001,g_05471501a2222b62,SA,1,0,1,3,3,2026-03-04,2026-03-07,CHECKED_OUT,CORP
RES-2026Q1-00302,MZN-DXB-001,g_e6e542a4abfe1e60,DE,2,2,1,3,3,2026-03-04,2026-03-07,CHECKED_OUT,BAR
RES-2026Q1-00472,MZN-DXB-001,g_f73d00b849e9b38e,PK,3,0,1,2,2,2026-03-04,2026-03-06,CHECKED_OUT,BAR
RES-2026Q1-00490,MZN-DXB-001,g_0f388c25b232ff81,IN,3,1,1,2,2,2026-03-04,2026-03-06,CHECKED_OUT,BAR
RES-2026Q1-00493,MZN-DXB-001,g_7816d92a1767ec66,RU,2,0,1,5,5,2026-03-04,2026-03-09,CHECKED_OUT,CORP
RES-2026Q1-00512,MZN-DXB-001,g_262a3c550ff94608,CN,1,0,1,2,2,2026-03-04,2026-03-06,CHECKED_OUT,OTA
RES-2026Q1-00568,MZN-DXB-001,g_3a21a9043e234702,DE,4,1,1,3,3,2026-03-04,2026-03-07,CHECKED_OUT,CORP
RES-2026Q1-00648,MZN-DXB-001,g_8a189d42521e1bc0,CN,1,0,1,4,4,2026-03-04,2026-03-08,CHECKED_OUT,GOV
RES-2026Q1-00655,MZN-DXB-001,g_a89379ff20017650,US,1,0,1,1,1,2026-03-04,2026-03-05,CANCELLED,COMP
RES-2026Q1-00700,MZN-DXB-001,g_7fd5f8c1a71e94c0,FR,4,2,1,1,1,2026-03-04,2026-03-05,CANCELLED,BAR
RES-2026Q1-00770,MZN-DXB-001,g_4018fad4335ddcf4,PK,2,2,1,4,4,2026-03-04,2026-03-08,CHECKED_OUT,COMP
RES-2026Q1-00837,MZN-DXB-001,g_b9bcbf9e380cc2e8,IN,3,0,1,4,4,2026-03-04,2026-03-08,CHECKED_OUT,GROUP
RES-2026Q1-00872,MZN-DXB-001,g_50c322daefd698ff,PL,2,0,1,2,2,2026-03-04,2026-03-06,CHECKED_OUT,GOV
RES-2026Q1-00960,MZN-DXB-001,g_53b99a40f8a28cc8,IN,1,0,1,4,4,2026-03-04,2026-03-08,CHECKED_OUT,CORP
RES-2026Q1-01014,MZN-DXB-001,g_3443e34aad8d562a,US,2,1,1,4,4,2026-03-04,2026-03-08,CHECKED_OUT,OTA
RES-2026Q1-01072,MZN-DXB-001,g_a6992b3fd328cb95,RU,3,0,1,5,5,2026-03-04,2026-03-09,CHECKED_OUT,CORP
RES-2026Q1-01146,MZN-DXB-001,g_db154143ef69d7db,IN,3,0,1,21,21,2026-03-04,2026-03-25,CHECKED_OUT,BAR
RES-2026Q1-01179,MZN-DXB-001,g_87328027077e5d9f,RU,2,1,2,1,2,2026-03-04,2026-03-05,CHECKED_OUT,CORP
RES-2026Q1-00076,MZN-DXB-001,g_17052e28249cef1f,SA,2,0,2,0,0,2026-03-05,2026-03-05,CHECKED_OUT,BAR
RES-2026Q1-00340,MZN-DXB-001,g_71dba1d9e9c8ae8e,CN,1,0,1,2,2,2026-03-05,2026-03-07,CHECKED_OUT,BAR
RES-2026Q1-00366,MZN-DXB-001,g_01e84dad170b4ebb,CN,2,0,1,1,1,2026-03-05,2026-03-06,CHECKED_OUT,BAR
RES-2026Q1-00606,MZN-DXB-001,g_25f8758e23a6266b,PL,3,0,1,3,3,2026-03-05,2026-03-08,CHECKED_OUT,GOV
RES-2026Q1-00645,MZN-DXB-001,g_0cb56035e0c7cede,IT,1,0,1,2,2,2026-03-05,2026-03-07,CHECKED_OUT,CORP
RES-2026Q1-00693,MZN-DXB-001,g_16f4b1fdac7a2db7,IN,2,0,1,1,1,2026-03-05,2026-03-06,CHECKED_OUT,OTA
RES-2026Q1-00698,MZN-DXB-001,g_a4d9a27f523623d8,AU,2,2,1,2,2,2026-03-05,2026-03-07,CHECKED_OUT,GROUP
RES-2026Q1-00747,MZN-DXB-001,g_4440adbeb45f8d20,GB,3,1,1,5,5,2026-03-05,2026-03-10,CHECKED_OUT,BAR
RES-2026Q1-00762,MZN-DXB-001,g_239fd19a955336af,GB,1,0,1,1,1,2026-03-05,2026-03-06,CANCELLED,BAR
RES-2026Q1-00774,MZN-DXB-001,g_e9d6e072f27ba7e4,RU,1,2,1,1,1,2026-03-05,2026-03-06,CHECKED_OUT,CORP
RES-2026Q1-01002,MZN-DXB-001,g_aeeb27cc1661b193,PH,1,0,1,1,1,2026-03-05,2026-03-06,CHECKED_OUT,COMP
RES-2026Q1-00227,MZN-DXB-001,g_52809aca7e0c6823,GB,1,0,1,2,2,2026-03-06,2026-03-08,CHECKED_OUT,CORP
RES-2026Q1-00251,MZN-DXB-001,g_a25c0afd831a6576,DE,2,0,4,2,8,2026-03-06,2026-03-08,CANCELLED,GOV
RES-2026Q1-00471,MZN-DXB-001,g_bf75f85697d14ffc,DE,1,0,1,5,5,2026-03-06,2026-03-11,CHECKED_OUT,CORP
RES-2026Q1-00616,MZN-DXB-001,g_f67f75ac024233e8,DE,2,0,1,2,2,2026-03-06,2026-03-08,CHECKED_OUT,OTA
RES-2026Q1-00659,MZN-DXB-001,g_552c550e43341336,SA,3,0,2,7,14,2026-03-06,2026-03-13,CANCELLED,OTA
RES-2026Q1-00696,MZN-DXB-001,g_bc6a30af8864e105,SA,2,0,2,1,2,2026-03-06,2026-03-07,CANCELLED,HOUSE
RES-2026Q1-00805,MZN-DXB-001,g_6bb141fc4639e625,CH,1,2,1,11,11,2026-03-06,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-00912,MZN-DXB-001,g_bd624da49d3a9ad4,IN,3,0,2,1,2,2026-03-06,2026-03-07,CHECKED_OUT,BAR
RES-2026Q1-01019,MZN-DXB-001,g_6af2040113073af1,DE,1,2,1,1,1,2026-03-06,2026-03-07,CHECKED_OUT,BAR
RES-2026Q1-01060,MZN-DXB-001,g_256a9f385873a474,RU,2,2,1,2,2,2026-03-06,2026-03-08,CHECKED_OUT,OTA
RES-2026Q1-01078,MZN-DXB-001,g_a373ce79df2d5abd,CZ,2,0,1,2,2,2026-03-06,2026-03-08,CANCELLED,COMP
RES-2026Q1-01097,MZN-DXB-001,g_e4ca92c4ce14ed8d,KR,1,0,1,2,2,2026-03-06,2026-03-08,CANCELLED,OTA
RES-2026Q1-01113,MZN-DXB-001,g_60f1ece9c3e58096,CN,2,0,1,1,1,2026-03-06,2026-03-07,CHECKED_OUT,OTA
RES-2026Q1-01165,MZN-DXB-001,g_5f63054bdc3360dd,RU,2,2,1,3,3,2026-03-06,2026-03-09,CHECKED_OUT,BAR
RES-2026Q1-00318,MZN-DXB-001,g_b99514495f0739e1,GB,1,0,1,3,3,2026-03-07,2026-03-10,CHECKED_OUT,CORP
RES-2026Q1-00326,MZN-DXB-001,g_eb981483088bd149,NL,2,3,1,2,2,2026-03-07,2026-03-09,CHECKED_OUT,CORP
RES-2026Q1-00370,MZN-DXB-001,g_dfe84f912f8c8029,US,1,0,1,21,21,2026-03-07,2026-03-28,CHECKED_OUT,BAR
RES-2026Q1-00515,MZN-DXB-001,g_9cf524e9c536c801,DE,2,0,2,1,2,2026-03-07,2026-03-08,CHECKED_OUT,BAR
RES-2026Q1-00576,MZN-DXB-001,g_945af02e7f55a7ea,SA,2,0,2,2,4,2026-03-07,2026-03-09,CHECKED_OUT,OTA
RES-2026Q1-00604,MZN-DXB-001,g_de3fca8fe039798a,CN,2,0,1,4,4,2026-03-07,2026-03-11,CHECKED_OUT,OTA
RES-2026Q1-00819,MZN-DXB-001,g_26c347368a6d21e6,CN,2,2,1,11,11,2026-03-07,2026-03-18,CHECKED_OUT,GROUP
RES-2026Q1-00853,MZN-DXB-001,g_35d91e0241d269e9,RU,2,0,1,3,3,2026-03-07,2026-03-10,CHECKED_OUT,BAR
RES-2026Q1-00973,MZN-DXB-001,g_429b3ddd3b163239,SA,2,3,1,1,1,2026-03-07,2026-03-08,CHECKED_OUT,BAR
RES-2026Q1-01024,MZN-DXB-001,g_61a406914f628af2,GB,1,0,1,2,2,2026-03-07,2026-03-09,NO_SHOW,OTA
RES-2026Q1-01084,MZN-DXB-001,g_eff98006fd206cd7,GB,2,0,1,7,7,2026-03-07,2026-03-14,CHECKED_OUT,BAR
RES-2026Q1-01173,MZN-DXB-001,g_ab9e6ba1081e933d,PH,2,0,1,2,2,2026-03-07,2026-03-09,CHECKED_OUT,GOV
RES-2026Q1-00090,MZN-DXB-001,g_8ba3a721dc6ea7d2,IS,2,0,1,2,2,2026-03-08,2026-03-10,CHECKED_OUT,CORP
RES-2026Q1-00092,MZN-DXB-001,g_a3e152e4359940a2,CN,2,0,1,3,3,2026-03-08,2026-03-11,CHECKED_OUT,COMP
RES-2026Q1-00100,MZN-DXB-001,g_d66823d510a7b2be,IN,2,0,1,8,8,2026-03-08,2026-03-16,CHECKED_OUT,COMP
RES-2026Q1-00114,MZN-DXB-001,g_aa35f5cc2c0972a1,PH,2,1,1,2,2,2026-03-08,2026-03-10,CHECKED_OUT,HOUSE
RES-2026Q1-00123,MZN-DXB-001,g_6c278f02cb7ad7ec,IN,1,0,1,1,1,2026-03-08,2026-03-09,CHECKED_OUT,HOUSE
RES-2026Q1-00148,MZN-DXB-001,g_7bcabdc4368ef6c1,IN,1,0,1,3,3,2026-03-08,2026-03-11,CHECKED_OUT,OTA
RES-2026Q1-00389,MZN-DXB-001,g_fa8d7fb6bcf7d874,GB,2,0,1,5,5,2026-03-08,2026-03-13,CHECKED_OUT,BAR
RES-2026Q1-00417,MZN-DXB-001,g_feac652474df272d,EG,1,0,1,2,2,2026-03-08,2026-03-10,CHECKED_OUT,GROUP
RES-2026Q1-00468,MZN-DXB-001,g_ff3677b708e5c848,DE,1,0,3,7,21,2026-03-08,2026-03-15,CHECKED_OUT,BAR
RES-2026Q1-00475,MZN-DXB-001,g_9490b6d52b31a952,GB,2,0,1,9,9,2026-03-08,2026-03-17,CHECKED_OUT,OTA
RES-2026Q1-00581,MZN-DXB-001,g_70df41fc2ac2ec3d,CN,2,0,1,5,5,2026-03-08,2026-03-13,CANCELLED,BAR
RES-2026Q1-00861,MZN-DXB-001,g_3a65c79b03793ce3,KZ,2,1,3,4,12,2026-03-08,2026-03-12,CHECKED_OUT,GOV
RES-2026Q1-00887,MZN-DXB-001,g_a32b70a20bb70842,RU,2,0,1,5,5,2026-03-08,2026-03-13,CHECKED_OUT,OTA
RES-2026Q1-01026,MZN-DXB-001,g_11da3a056f98aee9,PH,1,0,2,2,4,2026-03-08,2026-03-10,CHECKED_OUT,OTA
RES-2026Q1-00080,MZN-DXB-001,g_8178abc859bea304,SA,2,0,1,0,0,2026-03-09,2026-03-09,CHECKED_OUT,GOV
RES-2026Q1-00154,MZN-DXB-001,g_ef043844bc8cbe44,SA,2,0,1,2,2,2026-03-09,2026-03-11,CHECKED_OUT,BAR
RES-2026Q1-00351,MZN-DXB-001,g_278025e234dae65a,DE,2,0,1,3,3,2026-03-09,2026-03-12,CHECKED_OUT,OTA
RES-2026Q1-00381,MZN-DXB-001,g_30d7c8200c81db58,GB,2,0,1,2,2,2026-03-09,2026-03-11,CHECKED_OUT,OTA
RES-2026Q1-00615,MZN-DXB-001,g_17f17e9bf15910e8,PK,2,1,1,5,5,2026-03-09,2026-03-14,CHECKED_OUT,BAR
RES-2026Q1-00832,MZN-DXB-001,g_31b898c24aa24fc1,IN,2,0,1,7,7,2026-03-09,2026-03-16,CHECKED_OUT,CORP
RES-2026Q1-01100,MZN-DXB-001,g_57388b03a99edf37,KZ,2,0,1,8,8,2026-03-09,2026-03-17,CHECKED_OUT,BAR
RES-2026Q1-01164,MZN-DXB-001,g_98e878a2584ad927,GB,2,0,1,4,4,2026-03-09,2026-03-13,CHECKED_OUT,OTA
RES-2026Q1-00097,MZN-DXB-001,g_c04ce4441c8521c3,US,4,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,COMP
RES-2026Q1-00120,MZN-DXB-001,g_b617dbb2255f74bb,GB,2,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,HOUSE
RES-2026Q1-00146,MZN-DXB-001,g_c57d68f69548e386,CZ,1,0,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,BAR
RES-2026Q1-00241,MZN-DXB-001,g_7470e35bcbfb5369,PH,1,0,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,OTA
RES-2026Q1-00317,MZN-DXB-001,g_f1b5b4ee7e2e5a86,EG,2,2,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,BAR
RES-2026Q1-00397,MZN-DXB-001,g_c10c1aaf76108654,GB,2,0,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,BAR
RES-2026Q1-00405,MZN-DXB-001,g_edc5a034dce1af19,IN,2,1,1,1,1,2026-03-10,2026-03-11,CANCELLED,OTA
RES-2026Q1-00666,MZN-DXB-001,g_27c536c6064e9b0f,DE,3,0,1,6,6,2026-03-10,2026-03-16,CHECKED_OUT,GROUP
RES-2026Q1-00694,MZN-DXB-001,g_338652f1f109c34d,EG,1,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,BAR
RES-2026Q1-00733,MZN-DXB-001,g_ed65cd81ac11197a,DE,2,0,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,OTA
RES-2026Q1-00764,MZN-DXB-001,g_5fb4f7f01d47ed05,DE,2,3,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,CORP
RES-2026Q1-00817,MZN-DXB-001,g_945981caeefa787d,RU,2,0,1,4,4,2026-03-10,2026-03-14,CHECKED_OUT,CORP
RES-2026Q1-00842,MZN-DXB-001,g_cc76541214d37e7e,PH,2,0,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,BAR
RES-2026Q1-00863,MZN-DXB-001,g_1a8351a8419151a7,GB,3,1,1,1,1,2026-03-10,2026-03-11,CHECKED_OUT,OTA
RES-2026Q1-00895,MZN-DXB-001,g_2d7a0c730a96f837,AU,2,0,1,2,2,2026-03-10,2026-03-12,CHECKED_OUT,CORP
RES-2026Q1-00964,MZN-DXB-001,g_7ee97f2aee16fe5a,DE,3,0,1,4,4,2026-03-10,2026-03-14,CHECKED_OUT,GOV
RES-2026Q1-00965,MZN-DXB-001,g_b2ad5e7e449a216b,GB,2,0,2,2,4,2026-03-10,2026-03-12,CHECKED_OUT,GROUP
RES-2026Q1-00971,MZN-DXB-001,g_810abc2fc0ec5161,DE,2,0,1,4,4,2026-03-10,2026-03-14,CHECKED_OUT,BAR
